#frames_original_timestamp,frames_read_started,frames_read,frames_pushed,frontend_frames_received,frontend_preintegration_computed,frontend_pyramid_created,frontend_tracking_ended,frontend_recall_ended,frontend_detection_cam0_ended,frontend_matching_ended,frontend_detection_cami_ended,frontend_filter_ended,frontend_keypoints_pushed,backend_keypoints_received,backend_observations_processed,backend_cumulative_linearization_ended,backend_cumulative_solver_ended,backend_cumulative_backsubstitution_ended,backend_cumulative_error_computed,backend_optimization_ended,backend_marginalization_ended,backend_state_pushed,consumer_state_received
7560101056094,17959769573559,17959772857491,17959778548398,17959778669059,17959778728008,17959779518655,17959780513699,17959780515812,17959781076868,17959781272928,17959782449625,17959782455556,17959782455605,17959782572486,17959782715384,17959783608285,17959785517208,17959785879941,17959786503404,17959786982875,17959787245954,17959787264898,17959787363669
7560134347794,17959778557945,17959781894760,17959787369465,17959787376772,17959787406307,17959788520235,17959789619281,17959789621645,17959790124929,17959790270179,17959791478690,17959791484254,17959791484330,17959791584222,17959791718904,17959793139300,17959794943333,17959795272694,17959795870714,17959796362321,17959796600705,17959796621298,17959796741320
7560167635294,17959787377027,17959790699632,17959796747143,17959796757495,17959796785964,17959797816917,17959798927852,17959798929890,17959799374239,17959799502418,17959800667274,17959800674048,17959800674092,17959800768198,17959800998869,17959802379038,17959804342174,17959804725068,17959805293498,17959805892665,17959806137669,17959806160829,17959806164213
7560200924794,17959796756977,17959800044626,17959806165933,17959806270367,17959806366221,17959806974679,17959807991304,17959807993463,17959808503713,17959808683980,17959809825337,17959809831660,17959809831717,17959809968553,17959810098077,17959811367753,17959813228999,17959813594437,17959814122701,17959814595899,17959814894479,17959814917462,17959814920869
7560234214994,17959806168548,17959809422836,17959814922728,17959814928254,17959814957982,17959816021740,17959817050025,17959817051978,17959817574383,17959817781178,17959818711170,17959818718790,17959818718848,17959818729809,17959818842202,17959820170842,17959821983799,17959822304266,17959822854158,17959823289602,17959823618101,17959823638124,17959823737379
7560267504294,17959814925627,17959818158468,17959823743363,17959823755111,17959823783718,17959824909802,17959826055700,17959826057407,17959826622277,17959826854850,17959827783599,17959827790367,17959827790414,17959827876207,17959828027421,17959828782359,17959829739365,17959829935456,17959830265160,17959830658405,17959830951899,17959830971055,17959830974328
7560300792794,17959823752683,17959827135004,17959830975304,17959830978526,17959831008215,17959832210845,17959833196224,17959833198240,17959833691327,17959833886088,17959834739173,17959834745220,17959834745275,17959834842365,17959834962427,17959835695601,17959836587240,17959836763503,17959837122960,17959837514237,17959837773371,17959837792135,17959837795906
7560334083494,17959830977271,17959834202202,17959837797728,17959837801821,17959837831170,17959838483828,17959839408615,17959839410723,17959839872886,17959840053610,17959840814272,17959840820717,17959840820789,17959840827229,17959840903595,17959841743420,17959843399766,17959843725059,17959844291410,17959844748676,17959845031670,17959845050563,17959845054415
7560367372394,17959837800424,17959841059481,17959845056391,17959845081786,17959845112317,17959846185853,17959847147825,17959847149906,17959847616331,17959847784081,17959848579810,17959848587756,17959848587804,17959848696840,17959848818447,17959850053756,17959851639683,17959851919509,17959852398251,17959852784140,17959853003413,17959853019090,17959853024226
7560400666294,17959845059274,17959848321448,17959853025407,17959853179706,17959853261709,17959854503994,17959855662206,17959855664127,17959856098345,17959856269797,17959857060704,17959857067822,17959857067870,17959857104413,17959857354441,17959858736867,17959860653722,17959860994810,17959861495964,17959861955537,17959862286049,17959862308923,17959862312471
7560433951294,17959853027578,17959856283490,17959862313607,17959862419849,17959862496193,17959863778563,17959864856411,17959864858506,17959865320614,17959865491076,17959866352280,17959866359511,17959866359574,17959866458394,17959866582086,17959867730126,17959869566285,17959869908596,17959870383430,17959870848034,17959871149206,17959871170540,17959871174200
7560467239594,17959862315614,17959865546845,17959871175869,17959871184506,17959871226113,17959872348146,17959873513717,17959873516102,17959873923726,17959874179208,17959875011147,17959875018523,17959875018572,17959875146193,17959875264817,17959876721789,17959878564367,17959878898922,17959879489304,17959879955414,17959880194019,17959880212304,17959880216075
7560500537794,17959871179732,17959874442760,17959880217723,17959880224080,17959880253269,17959881291204,17959882422355,17959882424728,17959882781127,17959882921834,17959883803763,17959883811675,17959883811729,17959883822979,17959883979421,17959885012486,17959886894911,17959887196951,17959887775128,17959888245128,17959888514622,17959888537239,17959888540031
7560533818494,17959880221459,17959883577554,17959888541138,17959888636056,17959888708076,17959889966708,17959891115112,17959891117665,17959891523684,17959891697013,17959892473795,17959892481947,17959892481993,17959892570957,17959892733396,17959893969224,17959895894934,17959896256150,17959896849501,17959897346513,17959897601325,17959897620823,17959897631648
7560567107794,17959888543218,17959891816241,17959897636366,17959897641240,17959897671181,17959898292179,17959899469638,17959899472250,17959899825517,17959899955005,17959900773258,17959900781740,17959900781802,17959900788146,17959900867965,17959902013685,17959903775016,17959904088801,17959904597266,17959905036663,17959905282416,17959905300574,17959905336710
7560600407594,17959897641562,17959900984136,17959905339130,17959905350198,17959905424764,17959906301467,17959907551321,17959907553883,17959907847074,17959907986013,17959908807512,17959908815482,17959908815523,17959908897482,17959909022898,17959910028476,17959911823330,17959912164989,17959912674691,17959913124561,17959913376567,17959913399471,17959913406161
7560633686794,17959905343273,17959908729651,17959913419994,17959913425512,17959913454217,17959914245014,17959915463229,17959915466158,17959915859097,17959915998084,17959916696623,17959916705390,17959916705464,17959916846031,17959917182095,17959918778545,17959920868549,17959921241283,17959921803361,17959922314704,17959922568125,17959922590740,17959922594516
7560666975594,17959913424402,17959916766273,17959922596549,17959922601581,17959922629292,17959923580876,17959924702016,17959924704953,17959925081746,17959925220971,17959926117262,17959926126825,17959926126880,17959926258867,17959926402815,17959927684829,17959929618573,17959929980011,17959930503795,17959930975709,17959931203221,17959931226859,17959931231597
7560700273094,17959922600159,17959925926663,17959931233536,17959931237795,17959931264478,17959932339570,17959933454413,17959933457107,17959933818412,17959933939689,17959934771962,17959934780960,17959934781000,17959934885161,17959935035947,17959936498501,17959938571871,17959938956203,17959939513994,17959940072291,17959940363811,17959940380188,17959940384591
7560733555994,17959931236263,17959934574654,17959940385965,17959940389492,17959940419059,17959941716359,17959943051751,17959943054330,17959943442683,17959943603720,17959944643621,17959944651960,17959944652014,17959944725412,17959944887533,17959946455399,17959948654327,17959949057016,17959949658554,17959950164172,17959950429501,17959950456865,17959950460831
7560766861794,17959940387928,17959943741802,17959950463163,17959950534131,17959950596026,17959951353948,17959952563571,17959952566253,17959952954235,17959953094745,17959954129503,17959954137287,17959954137349,17959954283937,17959954411605,17959955814953,17959957828302,17959958191023,17959958698041,17959959231102,17959959492228,17959959516051,17959959624902
7560800134494,17959950466300,17959953798837,17959959631168,17959959739044,17959959814620,17959961122908,17959962370330,17959962372916,17959962824172,17959962959938,17959964135618,17959964143511,17959964143558,17959964155381,17959964274122,17959965820619,17959967744055,17959968098844,17959968580039,17959969070341,17959969382937,17959969402668,17959969406059
7560833422494,17959959640190,17959962989106,17959969451577,17959969456646,17959969484360,17959969920571,17959971101931,17959971104593,17959971571680,17959971773295,17959973065775,17959973074083,17959973074143,17959973215510,17959973360071,17959973911221,17959974635116,17959974790709,17959975042993,17959975433419,17959975693907,17959975717088,17959975722761
7560866716994,17959969454432,17959972795974,17959975725168,17959975728746,17959975755452,17959976917959,17959978244180,17959978246661,17959978744367,17959978881459,17959980183828,17959980191767,17959980191814,17959980292743,17959980569783,17959982178261,17959984392474,17959984782752,17959985353538,17959985875953,17959986160476,17959986187868,17959986207286
7560900002094,17959975728246,17959979078784,17959986213390,17959986223228,17959986255033,17959987415550,17959988578683,17959988581377,17959989010596,17959989139769,17959990382813,17959990389656,17959990389714,17959990518536,17959990673608,17959991343123,17959992193020,17959992348579,17959992584860,17959993015198,17959993299750,17959993325235,17959993484089
7560933290994,17959986222435,17959989593722,17959993489846,17959993497160,17959993524714,17959994708646,17959995813476,17959995815982,17959996308920,17959996475365,17959997924708,17959997931656,17959997931687,17959998033311,17959998228418,17959999295217,17960001417799,17960001802477,17960002324112,17960002871931,17960003473199,17960003504009,17960003515231
7560966581294,17959993532585,17959996925275,17960003520543,17960003533339,17960003571898,17960004816100,17960005945742,17960005948009,17960006377609,17960006522515,17960007923642,17960007930669,17960007930700,17960008050076,17960008196408,17960009404149,17960011088165,17960011388318,17960011875204,17960012333186,17960012559070,17960012575783,17960012665346
7560999870694,17960003526649,17960006970146,17960012672107,17960012681870,17960012710602,17960013432451,17960014493686,17960014496454,17960014897902,17960015041367,17960016298213,17960016304250,17960016304281,17960016310711,17960016390596,17960017366038,17960019142051,17960019476407,17960019951600,17960020418010,17960020642542,17960020657912,17960020662692
