#t_ns,in_ts
7691593239215,1460816336144
7691626526515,1460835191773
7691659816515,1460854161191
7691693106415,1460885131559
7691726394915,1460911459328
7691759684515,1460936515729
7691792974815,1460960219195
7691826276715,1460979586116
7691859553415,1461001896442
7691892841515,1461022384761
7691926141915,1461040520194
7691959420315,1461056722042
7691992714015,1461070121983
7692026000215,1461084192870
7692059289315,1461101930040
7692092583915,1461117602241
7692125868315,1461130192767
7692159158715,1461145716574
7692192452415,1461157915994
7692225736815,1461172149645
7692259024915,1461182380815
7692292371915,1461195797923
7692325604915,1461208647899
7692358892915,1461220449344
7692392202515,1461230067947
7692425473815,1461241500463
7692458760815,1461254841108
7692492051615,1461270657410
7692525341815,1461284557349
7692558629715,1461298332227
7692591919415,1461312951512
7692625207915,1461331441734
7692658498015,1461344924384
7692691787615,1461358839933
7692725080415,1461369859749
7692758366715,1461384899358
7692791656415,1461399216244
7692824950015,1461414552144
7692858234215,1461433518430
7692891524815,1461449121260
7692924818815,1461463608246
7692958102815,1461478573883
7692991391315,1461490858043
7693024687215,1461502489504
7693057970915,1461516937734
7693091259215,1461529610454
7693124550415,1461542973299
7693157868215,1461554963006
7693191127615,1461568460378
7693224417915,1461582960465
7693257719215,1461593668758
7693290995515,1461608464412
7693324286015,1461622851723
7693357575915,1461637221960
7693390864515,1461648742918
7693424153915,1461663292594
7693457446815,1461676506163
7693490733215,1461688127701
7693524021315,1461702582941
7693557316415,1461719322476
7693590601015,1461734246793
7693623921615,1461747207853
7693657184915,1461758791962
7693690469415,1461778695864
7693723758915,1461794136855
7693757054815,1461811765535
7693790337415,1461829681409
7693823626015,1461843833088
7693856917415,1461860809725
7693890204315,1461879898744
7693923494115,1461901927336
7693956784415,1461925971612
7693990073415,1461944421389
7694023362115,1461966280825
7694056652515,1461985464356
7694089942315,1462005147411
7694123231515,1462024607849
7694156520115,1462042339022
7694189813115,1462059074582
7694223099915,1462075389955
7694256388015,1462093325135
7694289685815,1462113343854
7694322967315,1462128450156
7694356256615,1462138781437
7694389551015,1462148554950
7694422835715,1462157842435
7694456126215,1462162579724
7694489442415,1462174011183
7694522703515,1462183129309
7694555991915,1462188752081
7694589300015,1462195562446
7694622570715,1462207311935
7694655860215,1462219208840
7694689150115,1462235042799
7694722439215,1462246198110
7694755728115,1462258313712
7694789018715,1462268969136
7694822308915,1462277604619
7694855596315,1462290648426
7694888886415,1462302985853
7694922179215,1462317397610
7694955498915,1462329944020
7694988753915,1462344573410
7695022049315,1462355498835
7695055342915,1462369475615
7695088624015,1462380974283
7695121917715,1462390993486
7695155202015,1462399220809
7695188491415,1462411783280
7695221785815,1462426825660
7695255069915,1462435727883
7695288359415,1462446947960
7695321648115,1462458969974
7695354938715,1462467170512
7695388226515,1462481237321
7695421517115,1462496844062
7695454806215,1462511083108
7695488094815,1462528279719
7695521384915,1462541595378
7695554674515,1462556597113
7695587962415,1462572330306
7695621252515,1462592334459
7695654573915,1462610474685
7695687831815,1462633139505
7695721120915,1462651355566
7695754415315,1462675069445
7695787699915,1462691220341
7695820988515,1462710669235
7695854283715,1462732253426
7695887568515,1462752530051
7695920887115,1462772105119
7695954152115,1462792652763
7695987436815,1462812012728
7696020725915,1462831357287
7696054015415,1462849473929
7696087304415,1462862157922
7696120593115,1462879130145
7696153883715,1462897025125
7696187174515,1462915146039
7696220461315,1462934062852
7696253751715,1462953031468
7696287040315,1462967260644
7696320329215,1462992517655
7696353619715,1463016385845
7696386913015,1463041581654
7696420199015,1463062137250
7696453487415,1463080762870
7696486781815,1463098306875
7696520067415,1463114216075
7696553354615,1463127618254
7696586650115,1463144066435
7696619934515,1463160083365
7696653223915,1463175209733
7696686518715,1463193594112
7696719803015,1463212323988
7696753092315,1463234497704
7696786381015,1463255499866
7696819670915,1463276470552
7696852959415,1463292197071
7696886249515,1463307337410
7696919538315,1463321288238
7696952846215,1463340144285
7696986118215,1463358086066
7697019408215,1463378528338
7697052695715,1463397782933
7697085985915,1463418319167
7697119280615,1463438366589
7697152563915,1463458108739
7697185854415,1463481061740
7697219177515,1463504112502
7697252470415,1463526796243
7697285721715,1463549818002
7697319016615,1463574478664
7697352300615,1463599361099
7697385590315,1463625012675
7697418885115,1463649965103
7697452168415,1463674140848
7697485459115,1463698735105
7697518747215,1463722282514
7697552037615,1463745696426
7697585325715,1463767868578
7697618615715,1463788198360
7697651904815,1463808715640
7697685193815,1463829130807
7697718484115,1463847348283
7697751774215,1463870140998
7697785062015,1463890950430
7697818352415,1463914253930
7697851646415,1463929850235
7697884930315,1463950382864
7697918220915,1463971605975
7697951543715,1463990771117
7697984798915,1464011023303
7698018088315,1464031811130
7698051383315,1464045222618
7698084669215,1464067474515
7698117964915,1464081896178
7698151251015,1464102180037
7698184535315,1464114883743
7698217824015,1464134438233
7698251113615,1464153320109
7698284405015,1464174448553
7698317693515,1464195428398
7698350982015,1464208546353
7698384272115,1464225588361
7698417560015,1464242770620
7698450850615,1464260703626
7698484138715,1464280145949
7698517428315,1464298507162
7698550718915,1464321567794
7698584044015,1464342774467
7698617296515,1464363751376
7698650587015,1464380194823
7698683910615,1464400455469
7698717165815,1464422189432
7698750454415,1464442573428
7698783749215,1464463130305
7698817034715,1464483330559
7698850325415,1464503768609
7698883617615,1464524760549
7698916901315,1464545220818
7698950192215,1464565614631
7698983479515,1464586047303
7699016770415,1464605775708
7699050060515,1464625840693
7699083349715,1464646388752
7699116638015,1464668219362
7699149926415,1464687734871
7699183217815,1464708020104
7699216505615,1464726239959
7699249794815,1464745526756
7699283085115,1464762113401
7699316377215,1464778427911
7699349662715,1464792833644
7699382953415,1464802154522
7699416249215,1464811689091
7699449550615,1464821367391
7699482820615,1464832406538
7699516115115,1464844356513
7699549411315,1464857023558
7699582688615,1464867042207
7699615991415,1464877399218
7699649267815,1464890599447
7699682557715,1464905109790
7699715846515,1464918730819
7699749136315,1464933090662
7699782426715,1464949401836
7699815713515,1464969535081
7699849004415,1464987872232
7699882293115,1465004770620
7699915640115,1465023732656
7699948871615,1465042156307
7699982160815,1465060233715
7700015451415,1465077612321
7700048744415,1465094881765
7700082029215,1465115104710
7700115319815,1465137890461
7700148616515,1465161497387
7700181897215,1465182507031
7700215187815,1465200935422
7700248482015,1465218829171
7700281766415,1465239735516
7700315055315,1465259354920
7700348350615,1465279483229
7700381634515,1465292550957
7700414924215,1465311786302
7700448212515,1465329674025
7700481502515,1465347096387
7700514792515,1465364717359
7700548081015,1465383450574
7700581370915,1465404142368
7700614659215,1465425963160
7700647949615,1465446438160
7700681238915,1465459949630
7700714527515,1465480269735
7700747821015,1465498621998
7700781130815,1465516999424
7700814395515,1465536680258
7700847686015,1465557675503
7700881005415,1465578159722
7700914263215,1465599990689
7700947553915,1465622662434
7700980850215,1465646175001
7701014132715,1465667719144
7701047422715,1465685048737
7701080716815,1465700850465
7701114001315,1465714394123
7701147289515,1465731656882
7701180578815,1465744498075
7701213869115,1465759054480
7701247192315,1465774371278
7701280446715,1465788598528
7701313737415,1465803183718
7701347026615,1465815452620
7701380316315,1465828040964
7701413605415,1465838454353
7701446893615,1465851736918
7701480185415,1465864785959
7701513475215,1465886034423
7701546761815,1465897681261
7701580052415,1465907154236
7701613347115,1465921789634
7701646630215,1465929831485
7701679920615,1465941754876
7701713216015,1465949343902
7701746499215,1465961434982
7701779789215,1465971975389
7701813083215,1465980208065
7701846367815,1465993290464
7701879655615,1466005442833
7701912944815,1466017938069
7701946235215,1466031190022
7701979524615,1466045299275
7702012813215,1466061687662
7702046103515,1466080266368
7702079394015,1466099821967
7702112681315,1466119418738
7702145971815,1466139790049
7702179259615,1466164446028
7702212573415,1466195365638
7702245841215,1466218010437
7702279144815,1466241790481
7702312418815,1466264165515
7702345714715,1466288012649
7702378996715,1466308750329
7702412286915,1466321544273
7702445583415,1466340225981
7702478864715,1466358272186
7702512155315,1466375672383
7702545449515,1466393696650
7702578733515,1466411432251
7702612022015,1466428187393
7702645311615,1466446957479
7702678601515,1466467616186
7702711892115,1466484770041
7702745179415,1466505131496
7702778469815,1466524696066
7702811759615,1466543214805
7702845047715,1466559415473
7702878338215,1466577832056
7702911627815,1466594561895
7702944916715,1466613328101
7702978208515,1466637481684
7703011494615,1466662067844
7703044785115,1466692542010
7703078080815,1466720022347
7703111362915,1466746573563
7703144653515,1466775568844
7703177948615,1466802069750
7703211230715,1466825310061
7703244521515,1466855271167
7703277847315,1466877800779
7703311100515,1466902365633
7703344389115,1466930969218
7703377678015,1466956532979
7703410968315,1466983906666
7703444256515,1467011755628
7703477546015,1467035313988
7703510836315,1467071177374
7703544144815,1467108300660
7703577413715,1467145561541
7703610704515,1467172152020
7703643994215,1467201589735
7703677283515,1467236372571
7703710574915,1467272482674
7703743861015,1467309228431
7703777152515,1467341375517
7703810448515,1467382538441
7703843729315,1467417882129
7703877019815,1467453558895
7703910314515,1467491489928
7703943597015,1467529279457
7703976888215,1467566316873
7704010183915,1467606800745
7704043466715,1467643442042
7704076755415,1467679916351
7704110043815,1467718918353
7704143336015,1467752271213
7704176622815,1467791291703
7704209912015,1467827930070
7704243202615,1467865506294
7704276492015,1467903468233
7704309780815,1467936865112
7704343070815,1467975466640
7704376360215,1468013856404
7704409657515,1468050636568
7704442941215,1468082626986
7704476227315,1468118795330
7704509517815,1468156351529
7704542811715,1468192893924
7704576099015,1468230118439
7704609386315,1468268126488
7704642683415,1468305683228
7704675963715,1468338218784
7704709254315,1468374049797
7704742549915,1468402222936
7704775831915,1468439373626
7704809122615,1468477672061
7704842412115,1468502732558
7704875729215,1468540206220
7704908989615,1468578008196
7704942278415,1468612314834
7704975568915,1468649650868
7705008858415,1468686666845
7705042147015,1468723162127
7705075436915,1468758687593
7705108727815,1468786997273
7705142014515,1468823546791
7705175307315,1468860822376
7705208594215,1468889785844
7705241883915,1468919303815
7705275178915,1468948512087
7705308461915,1468974173739
7705341752815,1468999338535
7705375049215,1469024285175
7705408330315,1469049305518
7705441621115,1469074461191
7705474917415,1469100240425
7705508197815,1469132750709
7705541488215,1469153106991
7705574778115,1469181769861
7705608067215,1469214511222
7705641356815,1469245727735
7705674645315,1469275334766
7705707935615,1469303798459
7705741242215,1469331826305
7705774513015,1469362352077
7705807803715,1469397120055
7705841101715,1469424826883
7705874381915,1469459652029
7705907674515,1469487647646
7705940961615,1469515179013
7705974250715,1469535471730
7706007545515,1469569028471
7706040828215,1469599753618
7706074118815,1469627545089
7706107412915,1469660062667
7706140696415,1469690237689
7706173986615,1469717516875
7706207314715,1469747630704
7706240564215,1469775596304
7706273854915,1469804862139
7706307144815,1469836521952
7706340435615,1469865582452
7706373723215,1469887314184
7706407010915,1469918882782
7706440302915,1469948518541
7706473607515,1469976890999
7706506879715,1470005477206
7706540170415,1470030919024
7706573460115,1470056392179
7706606747415,1470087993141
7706640038915,1470116919110
7706673329315,1470150271780
7706706617815,1470181231306
7706739911715,1470210321771
7706773194715,1470239654647
7706806486015,1470269115157
7706839779015,1470297133481
7706873063015,1470323148671
7706906353515,1470349177854
7706939648715,1470370616918
7706972931015,1470396086299
7707006221715,1470420648116
7707039515715,1470449214074
7707072821615,1470477905047
7707106089815,1470510188030
7707139377615,1470539260372
7707172691415,1470566361606
7707205956115,1470591050219
7707239245915,1470611031685
7707272536415,1470637044425
7707305825615,1470662706623
7707339114315,1470691347249
7707372406715,1470715740323
7707405694815,1470747380975
7707438982015,1470768379284
7707472278415,1470793079553
7707505561115,1470815090102
7707538890915,1470839500980
7707572145815,1470862886437
7707605428915,1470897959035
7707638719515,1470921850714
7707672015515,1470946602407
7707705297215,1470980504843
7707738587615,1471013626048
7707771881815,1471046556806
7707805165415,1471076239475
7707838455615,1471105312083
7707871744115,1471133245412
7707905034415,1471160624520
7707938323515,1471196268939
7707971612415,1471222523868
7708004902815,1471258536641
7708038192815,1471290099914
7708071480515,1471319421948
7708104771715,1471349732057
7708138060515,1471380071613
7708171348515,1471410940864
7708204644615,1471443870576
7708237927515,1471477122417
7708271217815,1471514730741
7708304512315,1471547102659
7708337795215,1471580293036
7708371089215,1471611340225
7708404403815,1471644034500
7708437663715,1471677553924
7708470954115,1471708522139
7708504281815,1471741131114
7708537531215,1471778069630
7708570822215,1471811784418
7708604111915,1471845909853
