#t_ns,out_ts
7673916576715,1449218372600
7673949866515,1449234868892
7673983154815,1449253183627
7674016445515,1449263842854
7674049733215,1449280727238
7674083022715,1449301525741
7674116313515,1449319739396
7674149619715,1449335503583
7674182890715,1449352076556
7674216181115,1449368357617
7674249472015,1449386082817
7674282759015,1449402591415
7674316052015,1449418882894
7674349337615,1449435687806
7674382650115,1449453222643
7674415922015,1449470636605
7674449206215,1449489485557
7674482496615,1449507399205
7674515792215,1449523891245
7674549074215,1449546333087
7674582364615,1449564415436
7674615662015,1449581976328
7674648942215,1449599067800
7674682232715,1449614874821
7674715521515,1449627696758
7674748810815,1449643668550
7674782099715,1449658478466
7674815389615,1449672115674
7674848679815,1449689007214
7674881969915,1449705007008
7674915257415,1449718664528
7674948547415,1449736922887
7674981838015,1449755522892
7675015125715,1449773530786
7675048417915,1449793087197
7675081704315,1449809929171
7675114994815,1449827627207
7675148289515,1449845192251
7675181572415,1449856863567
7675214863215,1449873283933
7675248157815,1449891730651
7675281444415,1449913021762
7675314730615,1449932562775
7675348027515,1449948121506
7675381308615,1449962600051
7675414599515,1449981915704
7675447888715,1449998783217
7675481177815,1450015553084
7675514467915,1450036690055
7675547755815,1450053677946
7675581046215,1450073672258
7675614334515,1450091982984
7675647623915,1450107272076
7675680914315,1450129027605
7675714237515,1450149115543
7675747491815,1450165606753
7675780784515,1450181708527
7675814072015,1450200292689
7675847361115,1450217894025
7675880656715,1450237435723
7675913939015,1450258776943
7675947234415,1450282492385
7675980522715,1450303543883
7676013806615,1450321443640
7676047097315,1450338759149
7676080394215,1450354884243
7676113675015,1450374721859
7676146965515,1450396914829
7676180256215,1450413186591
7676213544815,1450431350641
7676246833715,1450448739263
7676280122115,1450468377354
7676313412815,1450493487460
7676346701015,1450514201671
7676379989915,1450532514633
7676413280515,1450546988142
7676446569715,1450564135099
7676479858115,1450579629183
7676513151015,1450598181379
7676546438315,1450613405764
7676579732015,1450627144172
7676613022915,1450640649594
7676646305315,1450653298718
7676679595315,1450667014182
7676712889315,1450680915693
7676746173315,1450694730487
7676779463815,1450707627408
7676812759915,1450722193434
7676846041415,1450735250280
7676879331515,1450748765882
7676912622115,1450761684756
7676945909815,1450774505113
7676979199915,1450789620174
7677012488315,1450807301924
7677045804515,1450824255868
7677079067515,1450840321282
7677112356415,1450852296503
7677145647115,1450885172414
7677178939815,1450904878397
7677212224715,1450924382599
7677245517115,1450944286767
7677278805715,1450964185279
7677312092815,1450977424201
7677345388615,1450991521416
7677378671815,1451009760103
7677411961815,1451027044040
7677445256915,1451041647750
7677478540115,1451057577372
7677511830315,1451073945423
7677545127715,1451091145251
7677578408115,1451110194420
7677611697715,1451129484505
7677644988715,1451148308168
7677678276115,1451165607047
7677711566415,1451191254383
7677744855915,1451215045961
7677778144815,1451232021078
7677811434815,1451250230383
7677844722515,1451266906688
7677878013815,1451293379150
7677911316515,1451323063338
7677944591315,1451351320033
7677977883515,1451375124606
7678011178215,1451396181192
7678044459415,1451416704026
7678077755015,1451431620411
7678111039415,1451453407018
7678144328515,1451476064955
7678177623315,1451503645245
7678210905715,1451521869674
7678244196715,1451541628060
7678277490815,1451561563504
7678310774615,1451581209016
7678344064415,1451606029622
7678377409915,1451632943913
7678410643715,1451661147696
7678443932615,1451688194757
7678477222115,1451713127891
7678510511615,1451737353336
7678543801015,1451759534370
7678577089315,1451784348821
7678610381015,1451810981828
7678643668315,1451831189210
7678676958015,1451850115898
7678710249315,1451874853352
7678743536815,1451897117190
7678776825315,1451918297294
7678810121715,1451937463311
7678843405515,1451956537864
7678876695315,1451975103887
7678909990015,1451996765671
7678943272315,1452010754942
7678976563415,1452032810111
7679009857215,1452058168433
7679043140715,1452076793299
7679076444815,1452095674761
7679109720615,1452117036912
7679143008815,1452136995797
7679176298715,1452165469167
7679209594215,1452193121266
7679242899315,1452226943236
7679276167515,1452251529680
7679309455815,1452273061367
7679342757815,1452293218713
7679376034415,1452313330271
7679409324015,1452336075138
7679442615715,1452359446179
7679475903815,1452380630945
7679509191915,1452402274124
7679542488615,1452423186486
7679575772515,1452445738568
7679609060215,1452469153004
7679642356015,1452491753897
7679675638715,1452512667529
7679708986815,1452533678397
7679742224215,1452556906227
7679775507215,1452577980700
7679808797415,1452598366140
7679842101815,1452622606298
7679875375315,1452643585498
7679908665615,1452666951775
7679941955215,1452690498916
7679975243415,1452714974032
7680008533315,1452736700818
7680041823615,1452757492628
7680075112415,1452778647404
7680108402515,1452800116256
7680141690215,1452825351261
7680174982215,1452841062869
7680208270515,1452861948424
7680241558515,1452882711716
7680274854115,1452903895151
7680308138915,1452925984337
7680341426315,1452949123585
7680374722815,1452970902150
7680408008815,1452996469979
7680441295215,1453019872226
7680474591315,1453039828538
7680507873415,1453059704310
7680541163715,1453079313797
7680574480815,1453092946246
7680607741815,1453111959309
7680641031815,1453131076097
7680674340715,1453149258787
7680707609615,1453167332181
7680740899615,1453185171128
7680774189715,1453203400659
7680807478115,1453221323515
7680840767915,1453238709805
7680874056715,1453257090840
7680907348715,1453278683113
7680940635715,1453299634591
7680973941315,1453320128095
7681007220815,1453339592444
7681040537615,1453361258780
7681073792415,1453382784729
7681107089315,1453404744819
7681140372715,1453424548324
7681173663315,1453447357565
7681206958115,1453470804654
7681240239515,1453492896351
7681273531515,1453513168410
7681306818315,1453538031869
7681340107915,1453562253547
7681373398415,1453588677052
7681406687715,1453609675812
7681439976015,1453629817578
7681473265915,1453650665035
7681506556115,1453670018446
7681539844815,1453690096710
7681573134715,1453710464885
7681606423015,1453733786814
7681639715115,1453753979559
7681673001715,1453773696631
7681706290915,1453794682580
7681739590815,1453819729100
7681772871815,1453843018980
7681806158915,1453859173285
7681839455715,1453881792718
7681872740015,1453902323179
7681906027015,1453922045238
7681939324015,1453941958142
7681972615815,1453960921257
7682005925715,1453975207287
7682039184715,1453999111131
7682072474315,1454022332042
7682105764715,1454042107058
7682139054215,1454060911686
7682172342515,1454080425526
7682205632415,1454099993137
7682238923615,1454118598991
7682272210515,1454137534094
7682305500715,1454156853874
7682338789615,1454180661296
7682372080315,1454199363030
7682405369015,1454219357439
7682438657415,1454238904862
7682471954215,1454257492480
7682505240915,1454278203106
7682538525615,1454296563528
7682571821515,1454314999013
7682605106115,1454334518264
7682638393715,1454357636747
7682671690315,1454382774373
7682704980715,1454401537642
7682738263015,1454423639646
7682771552515,1454443984319
7682804840715,1454463794193
7682838131115,1454490412850
7682871420115,1454514132640
7682904708915,1454532128208
7682937998915,1454549386309
7682971288515,1454572240547
7683004577515,1454590778548
7683037867115,1454619071677
7683071157215,1454634855003
7683104447515,1454652095370
7683137735415,1454675613591
7683171023815,1454696894439
7683204320515,1454716213045
7683237603015,1454736416995
7683270892315,1454756476861
7683304188215,1454778770236
7683337508815,1454800682151
7683370759915,1454822642966
7683404056715,1454837866915
7683437340315,1454860341011
7683470629415,1454879164298
7683503918715,1454900965881
7683537206815,1454924827036
7683570498315,1454948899010
7683603785515,1454967503500
7683637075415,1454990525701
7683670365715,1455013145584
7683703656415,1455036631598
7683736943515,1455049880729
7683770234015,1455076296774
7683803524115,1455102325265
7683836816715,1455126724136
7683870102015,1455148631203
7683903390215,1455171143830
7683936688515,1455195205614
7683969969115,1455220869244
7684003258115,1455244467439
7684036554615,1455273295855
7684069838415,1455301074221
7684103126315,1455325648513
7684136423315,1455349823428
7684169707115,1455379363705
7684203003715,1455402564315
7684236284915,1455426708624
7684269573715,1455450389716
7684302863415,1455475865974
7684336152515,1455500942272
7684369441315,1455525020098
7684402732115,1455548950878
7684436023115,1455575886108
7684469309515,1455602407605
7684502600215,1455627841211
7684535890515,1455657108132
7684569178515,1455684886091
7684602468315,1455710593313
7684635756915,1455734970123
7684669080515,1455758632812
7684702334615,1455784358872
7684735624615,1455806934916
7684768921215,1455835164586
7684802204815,1455859262476
7684835493015,1455886647630
7684868789015,1455910842097
7684902075215,1455935091778
7684935361315,1455957151407
7684968655015,1455979211203
7685001953315,1456003986637
7685035229815,1456027363472
7685068519415,1456050441073
7685101807715,1456073021864
7685135098315,1456100434428
7685168391915,1456125068504
7685201675815,1456147768290
7685234966515,1456169149415
7685268256615,1456191104144
7685301544715,1456213295623
7685334835015,1456234934352
7685368123215,1456258976696
7685401419015,1456282076553
7685434703115,1456304212425
7685467990915,1456325974369
7685501287615,1456349411866
7685534588515,1456369572417
7685567859215,1456391671297
7685601155915,1456413682841
7685634449415,1456435709398
7685667727415,1456457097794
7685701021315,1456479962396
7685734307315,1456503507564
7685767596215,1456532668818
7685800886715,1456558882457
7685834174215,1456581713167
7685867464715,1456603987605
7685900753115,1456625379425
7685934054215,1456646295912
7685967333015,1456668824404
7686000658515,1456693211510
7686033910715,1456714734100
7686067200715,1456737881069
7686100490915,1456761436479
7686133786415,1456784719768
7686167069015,1456813217784
7686200357715,1456841109987
7686233655015,1456864956686
7686266936015,1456886532502
7686300225515,1456907553066
7686333522315,1456929248763
7686366805115,1456947824623
7686400094115,1456972984729
7686433387315,1457001141736
7686466673815,1457027804041
7686499963715,1457055347479
7686533252415,1457079419610
7686566540515,1457105542221
7686599832115,1457128436529
7686633119715,1457150831130
7686666408815,1457172747422
7686699702615,1457194738015
7686732988115,1457217838983
7686766276915,1457240114851
7686799567515,1457266063270
7686832859915,1457287210131
7686866174415,1457308518532
7686899435715,1457330028779
7686932724115,1457351254094
7686966028915,1457371938344
7686999302515,1457392399911
7687032592215,1457413850877
7687065888915,1457437201747
7687099171615,1457462268889
7687132460515,1457485080065
7687165753615,1457505569776
7687199041015,1457527723363
7687232328215,1457549821072
7687265618915,1457571706962
7687298907215,1457593140538
7687332228815,1457615821526
7687365485915,1457639172212
7687398775315,1457658793017
7687432065615,1457680685006
7687465356215,1457706731255
7687498643315,1457735594746
7687531933815,1457754240818
7687565223315,1457778834798
7687598516515,1457803685539
7687631801515,1457828423661
7687665091415,1457853910888
7687698386115,1457878539791
7687731670615,1457902691357
7687764958315,1457927009157
7687798255215,1457945933314
7687831538415,1457969693951
7687864826815,1457997935455
7687898119915,1458023838389
7687931406615,1458048832561
7687964694415,1458076588276
7687997985615,1458102995888
7688031291615,1458127130017
7688064563715,1458150766240
7688097853615,1458177187016
7688131141615,1458201308848
7688164432015,1458225380801
7688197748515,1458249458184
7688231015015,1458273508823
7688264300315,1458296342576
7688297608615,1458318893156
7688330882415,1458341924344
7688364168215,1458369306905
7688397458015,1458394729038
7688430753415,1458420369418
7688464036315,1458439915389
7688497324515,1458462839509
7688530621815,1458483395513
7688563903215,1458513410644
7688597196215,1458542158530
7688630489815,1458568639829
7688663772215,1458595192004
7688697060615,1458611783144
7688730350915,1458638217104
7688763640815,1458666532333
7688796930715,1458697220458
7688830219315,1458730258204
7688863508015,1458757602072
7688896799015,1458783364155
7688930086615,1458809470246
7688963376115,1458836168259
7688996666615,1458863418411
7689029955615,1458890761102
7689063249015,1458920064120
7689096534315,1458949327203
7689129824215,1458976785784
7689163119215,1459003325820
7689196402415,1459032406856
7689229691015,1459062317358
7689262988215,1459090380398
7689296270115,1459117208177
7689329559115,1459142914527
7689362855815,1459168111101
7689396140415,1459193524142
7689429428015,1459218203664
7689462718015,1459243303891
7689496008215,1459268930524
7689529295615,1459296750592
7689562586015,1459324716677
7689595897515,1459353155829
7689629196815,1459378264924
7689662452915,1459406725603
7689695743015,1459431805199
7689729033315,1459457582318
7689762321915,1459485034404
7689795616115,1459511441189
7689828901515,1459537510199
7689862191415,1459571853023
7689895484315,1459599895504
7689928768915,1459626313959
7689962057415,1459654255590
7689995353715,1459680188442
7690028637215,1459711633998
7690061925815,1459740927625
7690095222515,1459775354814
7690128506115,1459803435981
7690161793615,1459828778902
7690195084215,1459859104909
7690228374615,1459890462346
7690261661615,1459915991002
7690294951715,1459939281274
7690328263615,1459966524209
7690361531415,1459994367390
7690394820615,1460020413075
7690428108915,1460046045207
7690461399515,1460070563237
7690494694315,1460093414112
7690527982015,1460117993991
7690561267015,1460140306541
7690594557215,1460162204963
7690627850815,1460182457321
7690661135515,1460202895543
7690694425215,1460225569835
7690727720515,1460248516674
7690761003515,1460276823742
7690794291815,1460304040688
7690827589215,1460330649947
7690860871015,1460356256118
7690894160215,1460381469377
7690927450715,1460410040436
7690960763015,1460435264939
7690994028315,1460459235752
7691027318415,1460482765513
7691060608015,1460506785489
7691093897215,1460531132627
7691127187115,1460553493059
7691160475215,1460580576149
7691193766315,1460601537954
7691227054115,1460626839591
7691260354815,1460652160253
7691293633515,1460674221846
7691326924315,1460695470335
7691360217115,1460716886288
7691393502215,1460735214785
7691426792615,1460753836651
7691460088115,1460772476388
7691493369915,1460791033873
7691526658115,1460810341853
7691559956015,1460829619760
7691593239215,1460848199352
7691626526515,1460867522467
7691659816515,1460904445415
7691693106415,1460929771846
7691726394915,1460953775240
7691759684515,1460973004585
7691792974815,1460996635633
7691826276715,1461017255168
7691859553415,1461035784999
7691892841515,1461054163067
7691926141915,1461068042102
7691959420315,1461082409675
7691992714015,1461095475938
7692026000215,1461112603642
7692059289315,1461127888353
7692092583915,1461142983538
7692125868315,1461155117131
7692159158715,1461169569398
7692192452415,1461179322648
7692225736815,1461192561011
7692259024915,1461206426009
7692292371915,1461218424037
7692325604915,1461227603061
7692358892915,1461238888656
7692392202515,1461250636573
7692425473815,1461265822379
7692458760815,1461280508838
7692492051615,1461293594879
7692525341815,1461307390613
7692558629715,1461326389320
7692591919415,1461339835844
7692625207915,1461353876337
7692658498015,1461365032438
7692691787615,1461380337733
7692725080415,1461394609018
7692758366715,1461409556728
7692791656415,1461428069567
7692824950015,1461444227932
7692858234215,1461460844400
7692891524815,1461476077387
7692924818815,1461489954914
7692958102815,1461501553215
7692991391315,1461512036414
7693024687215,1461526324139
7693057970915,1461539413747
7693091259215,1461552164520
7693124550415,1461565616468
7693157868215,1461579053206
7693191127615,1461589630802
7693224417915,1461604317792
7693257719215,1461618214101
7693290995515,1461632718819
7693324286015,1461645872183
7693357575915,1461660342040
7693390864515,1461674147611
7693424153915,1461686744982
7693457446815,1461699590907
7693490733215,1461715685708
7693524021315,1461730821985
7693557316415,1461744031528
7693590601015,1461755499387
7693623921615,1461772914933
7693657184915,1461788967517
7693690469415,1461807172444
7693723758915,1461824697985
7693757054815,1461838322438
7693790337415,1461855004357
7693823626015,1461874234084
7693856917415,1461894999187
7693890204315,1461919627193
7693923494115,1461938155365
7693956784415,1461959580472
7693990073415,1461979302544
7694023362115,1461998998273
7694056652515,1462018842163
7694089942315,1462036629613
7694123231515,1462053828045
7694156520115,1462070491327
7694189813115,1462087971000
7694223099915,1462106693557
7694256388015,1462126364954
7694289685815,1462136795264
7694322967315,1462147239622
7694356256615,1462157120941
7694389551015,1462161942116
7694422835715,1462173062841
7694456126215,1462182339421
7694489442415,1462187992593
7694522703515,1462193856670
7694555991915,1462205073504
7694589300015,1462216537195
7694622570715,1462231043527
7694655860215,1462242115356
7694689150115,1462254279524
7694722439215,1462265284678
7694755728115,1462273526096
7694789018715,1462286491941
7694822308915,1462298438838
7694855596315,1462313170808
7694888886415,1462325795344
7694922179215,1462340375095
7694955498915,1462350939674
7694988753915,1462365437225
7695022049315,1462376505550
7695055342915,1462386811731
7695088624015,1462394991980
7695121917715,1462408305557
7695155202015,1462424192710
7695188491415,1462432561856
7695221785815,1462444631937
7695255069915,1462456805720
7695288359415,1462465220449
7695321648115,1462477486512
7695354938715,1462492363102
7695388226515,1462506502815
7695421517115,1462522876160
7695454806215,1462536522126
7695488094815,1462550360555
7695521384915,1462566174220
7695554674515,1462586202000
7695587962415,1462604347920
7695621252515,1462626504234
7695654573915,1462643902392
7695687831815,1462668260660
7695721120915,1462684957117
7695754415315,1462704311389
7695787699915,1462725768973
7695820988515,1462746198289
7695854283715,1462765534685
7695887568515,1462786256611
7695920887115,1462805759637
7695954152115,1462825465317
7695987436815,1462843658083
7696020725915,1462856538978
7696054015415,1462873663294
7696087304415,1462891334790
7696120593115,1462909388310
7696153883715,1462927897797
7696187174515,1462946561934
7696220461315,1462961325935
7696253751715,1462984433965
7696287040315,1463009718207
7696320329215,1463034421696
7696353619715,1463056564189
7696386913015,1463074752171
7696420199015,1463092869500
7696453487415,1463109174623
7696486781815,1463122336206
7696520067415,1463138757185
7696553354615,1463154662697
7696586650115,1463169461542
7696619934515,1463187980358
7696653223915,1463206966926
7696686518715,1463228558144
7696719803015,1463250690861
7696753092315,1463269349607
7696786381015,1463289049515
7696819670915,1463303704978
7696852959415,1463317545172
7696886249515,1463336150956
7696919538315,1463354112452
7696952846215,1463373545736
7696986118215,1463393737500
7697019408215,1463413816441
7697052695715,1463434304702
7697085985915,1463453863525
7697119280615,1463476347802
7697152563915,1463499439549
7697185854415,1463522033120
7697219177515,1463544785943
7697252470415,1463569576427
7697285721715,1463594544097
7697319016615,1463620223838
7697352300615,1463645454153
7697385590315,1463668890104
7697418885115,1463694381772
7697452168415,1463717051801
7697485459115,1463741766814
7697518747215,1463763880277
7697552037615,1463784341758
7697585325715,1463804985152
7697618615715,1463825282391
7697651904815,1463843722672
7697685193815,1463866197582
7697718484115,1463887329568
7697751774215,1463907807653
7697785062015,1463925420414
7697818352415,1463946358070
7697851646415,1463967650010
7697884930315,1463987152257
7697918220915,1464007253291
7697951543715,1464027397711
7697984798915,1464041029431
7698018088315,1464062498595
7698051383315,1464078177700
7698084669215,1464098500200
7698117964915,1464111273336
7698151251015,1464130952085
7698184535315,1464149744097
7698217824015,1464168895870
7698251113615,1464191943696
7698284405015,1464204146682
7698317693515,1464221549422
7698350982015,1464239275770
7698384272115,1464256801415
7698417560015,1464276063168
7698450850615,1464294626487
7698484138715,1464316596699
7698517428315,1464338928585
7698550718915,1464358978242
7698584044015,1464376445508
7698617296515,1464396440869
7698650587015,1464416794281
7698683910615,1464437866103
7698717165815,1464459266061
7698750454415,1464479638218
7698783749215,1464499988462
7698817034715,1464520811571
7698850325415,1464541407861
7698883617615,1464561971924
7698916901315,1464582271937
7698950192215,1464602248542
7698983479515,1464621964570
7699016770415,1464642416039
7699050060515,1464663880638
7699083349715,1464683714151
7699116638015,1464704440930
7699149926415,1464722333481
7699183217815,1464741828689
7699216505615,1464758825058
7699249794815,1464775709353
7699283085115,1464791317950
7699316377215,1464800639920
7699349662715,1464810148014
7699382953415,1464820172715
7699416249215,1464829540344
7699449550615,1464841766865
7699482820615,1464854381060
7699516115115,1464863976287
7699549411315,1464874594787
7699582688615,1464887461512
7699615991415,1464901911747
7699649267815,1464915937956
7699682557715,1464929738724
7699715846515,1464945649785
7699749136315,1464964613634
7699782426715,1464984136763
7699815713515,1465001112225
7699849004415,1465019747386
7699882293115,1465038551968
7699915640115,1465056713478
7699948871615,1465074156415
7699982160815,1465091648526
7700015451415,1465109126232
7700048744415,1465132676201
7700082029215,1465157205085
7700115319815,1465178796751
7700148616515,1465197282805
7700181897215,1465215190444
7700215187815,1465235408521
7700248482015,1465255901319
7700281766415,1465276234470
7700315055315,1465289085016
7700348350615,1465308381161
7700381634515,1465325619965
7700414924215,1465342693445
7700448212515,1465359749613
7700481502515,1465379075487
7700514792515,1465397549509
7700548081015,1465418968796
7700581370915,1465442191962
7700614659215,1465455924462
7700647949615,1465473480579
7700681238915,1465492378760
7700714527515,1465513365899
7700747821015,1465532856790
7700781130815,1465553685699
7700814395515,1465574209355
7700847686015,1465594862926
7700881005415,1465616181792
7700914263215,1465640159317
7700947553915,1465661645845
7700980850215,1465679349585
7701014132715,1465697235268
7701047422715,1465711927188
7701080716815,1465727142112
7701114001315,1465740635147
7701147289515,1465755084642
7701180578815,1465770292081
7701213869115,1465785047631
7701247192315,1465799183072
7701280446715,1465811520714
7701313737415,1465823351917
7701347026615,1465834168447
7701380316315,1465847426868
7701413605415,1465860732884
7701446893615,1465870206003
7701480185415,1465893303704
7701513475215,1465903521386
7701546761815,1465917568700
7701580052415,1465926266583
7701613347115,1465937834700
7701646630215,1465945474610
7701679920615,1465957359028
7701713216015,1465968169368
7701746499215,1465975694930
7701779789215,1465988545584
7701813083215,1466000031055
7701846367815,1466012820742
7701879655615,1466025727843
7701912944815,1466039730446
7701946235215,1466055715084
7701979524615,1466073671756
7702012813215,1466092683460
7702046103515,1466112732897
7702079394015,1466132665133
7702112681315,1466157649571
7702145971815,1466187726352
7702179259615,1466210912390
7702212573415,1466234975094
7702245841215,1466257349848
7702279144815,1466280700765
7702312418815,1466302547123
7702345714715,1466315793954
7702378996715,1466334907842
7702412286915,1466352777922
7702445583415,1466370272629
7702478864715,1466387851139
7702512155315,1466405604631
7702545449515,1466422114119
7702578733515,1466440547135
7702612022015,1466459930960
7702645311615,1466477831830
7702678601515,1466498258233
7702711892115,1466517880475
7702745179415,1466536830850
7702778469815,1466554967961
7702811759615,1466574050965
7702845047715,1466590712305
7702878338215,1466609241965
7702911627815,1466632860268
7702944916715,1466657659831
7702978208515,1466683912188
7703011494615,1466712148233
7703044785115,1466737498148
7703078080815,1466767045708
7703111362915,1466793481110
7703144653515,1466817236263
7703177948615,1466847016797
7703211230715,1466870828338
7703244521515,1466896081661
7703277847315,1466925563792
7703311100515,1466950504504
7703344389115,1466978736838
7703377678015,1467006084751
7703410968315,1467029884431
7703444256515,1467065445716
7703477546015,1467102097818
7703510836315,1467138991917
7703544144815,1467165746445
7703577413715,1467195179031
7703610704515,1467229112999
7703643994215,1467264078652
7703677283515,1467301452518
7703710574915,1467334215460
7703743861015,1467372779622
7703777152515,1467410192897
7703810448515,1467446172323
7703843729315,1467484037204
7703877019815,1467521597315
7703910314515,1467558996553
7703943597015,1467599347406
7703976888215,1467634921274
7704010183915,1467672453905
7704043466715,1467708755099
7704076755415,1467744908860
7704110043815,1467782580583
7704143336015,1467820330971
7704176622815,1467857711826
7704209912015,1467895113967
7704243202615,1467928430907
7704276492015,1467967148259
7704309780815,1468005909781
7704343070815,1468042739747
7704376360215,1468074305333
7704409657515,1468111161459
7704442941215,1468148670567
7704476227315,1468184738745
7704509517815,1468221164608
7704542811715,1468258897986
7704576099015,1468296431721
7704609386315,1468328911590
7704642683415,1468364892069
7704675963715,1468392537789
7704709254315,1468430006801
7704742549915,1468468248438
7704775831915,1468492504134
7704809122615,1468530640647
7704842412115,1468568114150
7704875729215,1468603409220
7704908989615,1468640527569
7704942278415,1468678390588
7704975568915,1468715203806
7705008858415,1468750377172
7705042147015,1468779044780
7705075436915,1468815362591
7705108727815,1468852332070
7705142014515,1468879988295
7705175307315,1468911651104
7705208594215,1468941076743
7705241883915,1468966757066
7705275178915,1468992037646
7705308461915,1469016701046
7705341752815,1469041519815
7705375049215,1469066734849
7705408330315,1469092544998
7705441621115,1469122916100
7705474917415,1469144530047
7705508197815,1469172958835
7705541488215,1469205305421
7705574778115,1469236914102
7705608067215,1469266135521
7705641356815,1469294565361
7705674645315,1469322714011
7705707935615,1469353613109
7705741242215,1469388537764
7705774513015,1469415968105
7705807803715,1469448525886
7705841101715,1469478918461
7705874381915,1469506246857
7705907674515,1469526476044
7705940961615,1469558462705
7705974250715,1469590586523
7706007545515,1469618145676
7706040828215,1469650314789
7706074118815,1469679895111
7706107412915,1469707603427
7706140696415,1469738068845
7706173986615,1469766375090
7706207314715,1469795091716
7706240564215,1469826547181
7706273854915,1469855897734
7706307144815,1469877649870
7706340435615,1469908512665
7706373723215,1469938663760
7706407010915,1469967383334
7706440302915,1469995760047
7706473607515,1470021583394
7706506879715,1470046925684
7706540170415,1470078741392
7706573460115,1470108095098
7706606747415,1470141406129
7706640038915,1470171364974
7706673329315,1470201461161
7706706617815,1470229477361
7706739911715,1470260077485
7706773194715,1470289063525
7706806486015,1470314629868
7706839779015,1470340595593
7706873063015,1470361823478
7706906353515,1470387157513
7706939648715,1470411160591
7706972931015,1470439848895
7707006221715,1470467655469
7707039515715,1470500936216
7707072821615,1470529644573
7707106089815,1470557318966
7707139377615,1470582184699
7707172691415,1470602475332
7707205956115,1470628012605
7707239245915,1470653991675
7707272536415,1470682946704
7707305825615,1470707172508
7707339114315,1470737965034
7707372406715,1470760450130
7707405694815,1470785150006
7707438982015,1470807344484
7707472278415,1470831486769
7707505561115,1470854404851
7707538890915,1470878611005
7707572145815,1470913283281
7707605428915,1470938120055
7707638719515,1470971196920
7707672015515,1471004487769
7707705297215,1471037738392
7707738587615,1471067818574
7707771881815,1471095948406
7707805165415,1471124802638
7707838455615,1471151895014
7707871744115,1471186312341
7707905034415,1471212341111
7707938323515,1471249392628
7707971612415,1471281362176
7708004902815,1471310384349
7708038192815,1471340903789
7708071480515,1471371236621
7708104771715,1471401993505
7708138060515,1471435506456
7708171348515,1471468348008
7708204644615,1471506850276
7708237927515,1471538981444
7708271217815,1471571028340
7708304512315,1471604002544
7708337795215,1471636718660
7708371089215,1471669524968
7708404403815,1471699948661
7708437663715,1471732848086
7708470954115,1471769069379
7708504281815,1471802870252
7708537531215,1471836662930
7708570822215,1471872583714
7708604111915,1471906009199
